Customer Account,Customer Bank,Amount of Transfer,Offshore Transfer,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Receivers Account,Receivers Bank,Frequency of transaction in last 30 days,Source country,Receiving country,Transaction Type,Average Transaction Amount,Transaction Amount Relative to Average,Is Laundering
8DE977D55,47,24889.41,0,2.42,India,0,1,5F83C0781,20,5.0,UK,UK,Wire,27388.561666666665,0.9608084103485431,0
8DE977D55,47,18540.55,1,8.11,Canada,0,1,06BDCB564,83,2.0,UK,USA,Credit Card,26124.559999999998,0.6121393705638103,0
F114E1C63,47,9830.02,0,6.74,UK,0,1,58DE83869,86,8.0,USA,USA,Bitcoin,9830.02,0.9266455115300722,0
F114E1C63,47,16849.19,1,10.75,USA,0,1,F8ADD1A8A,43,2.0,USA,UK,Reinvestment,13339.605,1.282903923195596,0
F114E1C63,47,10500.68,0,27.64,UK,0,1,B7DA59425,94,1.0,USA,USA,ACH,12393.296666666667,0.8625424020570491,0
F114E1C63,47,53983.29,1,9.7,USA,0,0,2EE17E465,19,5.0,USA,Switzerland,Credit Card,22790.795,2.4569051474169328,0
F114E1C63,47,20437.12,1,15.12,Canada,0,0,4769CB1AD,9,4.0,USA,Switzerland,Reinvestment,22320.059999999998,0.8547542567583039,0
F114E1C63,47,19843.53,1,29.33,UK,0,1,C3709C248,66,3.0,USA,UK,Credit Card,21907.304999999997,0.9141522953312106,0
F114E1C63,47,9980.24,0,28.53,Switzerland,0,0,BD26FC6BE,48,6.0,USA,USA,Credit Card,20203.438571428567,0.5435910338444785,1
F114E1C63,47,331905.74,0,19.24,USA,1,0,81114A7D0,23,3.0,USA,USA,Wire,59166.22624999999,5.538441124804098,1
F114E1C63,47,6109.92,1,27.01,USA,0,1,811DACE39,6,6.0,USA,Canada,Bitcoin,53271.0811111111,0.051184550634447504,0
F114E1C63,47,3821.25,1,23.22,UK,1,1,65BAD139E,65,2.0,USA,India,Wire,48326.09799999999,0.132132938491723,0
EE468AD32,47,44807.1,1,23.35,India,0,1,27B66F706,65,6.0,India,UK,Reinvestment,44807.1,1.0729629482648795,0
EE468AD32,47,23709.51,0,10.54,USA,0,1,CAAB125D1,77,7.0,India,India,ACH,34258.305,0.7405932362967466,1
76AB7AF4D,47,4752.86,0,21.65,UK,0,1,7C69CF176,56,3.0,India,India,Credit Card,4752.86,1.084806590333168,0
76AB7AF4D,47,70224.24,1,29.85,USA,0,1,39A534193,21,10.0,India,UK,Wire,37488.55,1.9312039923905968,0
76AB7AF4D,47,36081.7,1,22.7,USA,0,0,184E9CC90,60,8.0,India,UK,ACH,37019.6,1.0664088529157294,0
76AB7AF4D,47,4795.78,0,25.55,USA,0,1,4748F0D92,3,5.0,India,India,Wire,28963.645,0.20071926350827787,0
99A3425A0,47,83047.52,1,2.14,USA,0,1,F82F98DD9,35,2.0,UK,India,Wire,83047.52,1.09674446610246,0
99A3425A0,47,292154.56,0,29.0,Canada,0,1,E5F9D1BCF,54,5.0,UK,UK,ACH,187601.04,1.529995792274611,0
99A3425A0,47,2001.87,1,14.58,UK,0,1,A54679D11,6,7.0,UK,USA,Wire,125734.65000000001,0.05958522708475392,0
99A3425A0,47,97035.1,1,8.07,UK,0,0,E7FD5B360,87,3.0,UK,India,Wire,118559.76250000001,0.8631112217670299,1
99A3425A0,47,98344.78,1,29.55,UK,0,1,7307E006D,81,4.0,UK,USA,Wire,114516.76600000002,0.7890505569748691,1
99A3425A0,47,159229.74,1,10.6,USA,1,1,ACA90F4AA,4,0.01,UK,USA,Reinvestment,121968.92833333334,1.3798564770186998,1
99A3425A0,47,36784.19,0,28.78,India,0,0,50BAA98C8,2,8.0,UK,UK,ACH,109799.68000000001,0.403951718886578,1
99A3425A0,47,34234.51,1,17.65,UK,0,1,22A35CFDE,97,7.0,UK,Canada,Wire,100354.03375,0.27813712456468254,0
99A3425A0,47,36224.28,0,7.74,India,0,0,0DC666652,18,6.0,UK,UK,Credit Card,93228.50555555556,0.42284811521009735,1
63140BEB5,47,6866.27,1,8.76,UK,0,0,7E4E2A322,4,3.0,India,UK,Credit Card,6866.27,1.0313168037760627,0
63140BEB5,47,84684.5,0,23.73,USA,0,1,52535EE88,82,7.0,India,India,Credit Card,45775.385,1.8720372514978318,0
63140BEB5,47,4013.36,1,1.87,USA,0,1,854A17449,4,6.0,India,UK,Wire,31854.710000000003,0.07233069636651854,0
63140BEB5,47,12900.75,1,2.66,USA,0,1,A1A62D4CC,26,3.0,India,USA,Reinvestment,27116.22,0.39441982717653346,0
63140BEB5,47,47580.6,1,20.18,USA,0,0,9AD3D49A1,30,6.0,India,UK,ACH,31209.096,1.5253044986471087,0
63140BEB5,47,10938.37,1,4.21,UK,0,1,4D1B06CA8,37,4.0,India,USA,Credit Card,27830.641666666666,0.4285826979780394,0
FA57258F6,47,24426.73,1,14.92,USA,0,1,E0CCC319F,83,7.0,USA,Canada,Wire,24426.73,0.9706760404047544,0
FA57258F6,47,1049542.15,1,29.63,Canada,0,0,68FCD8B05,80,3.0,USA,Canada,Wire,536984.44,1.939265170727284,1
FA57258F6,47,92133.77,0,27.64,USA,0,1,1633E3CF3,86,3.0,USA,USA,ACH,388700.8833333333,0.24501720504454488,1
FA57258F6,47,39660.88,1,23.94,India,0,0,76F90B790,25,6.0,USA,UK,Wire,301440.88249999995,0.09855390080757044,0
FA57258F6,47,4484.99,1,22.98,USA,0,1,C92406EA5,11,4.0,USA,India,Credit Card,242049.70399999997,0.014946984247002141,0
FA57258F6,47,3871.46,1,26.97,India,0,1,F6C3517C3,37,5.0,USA,Switzerland,Wire,202353.32999999996,0.11477339388884415,0
2105BD0FB,47,19092.43,0,25.09,Canada,0,0,CDDA656C3,51,8.0,USA,USA,ACH,19092.43,0.9662051373814611,0
2105BD0FB,47,16145.85,0,18.43,USA,0,1,96A22507D,40,7.0,USA,USA,ACH,17619.14,0.9013934312853614,0
516E56C71,47,969.56,1,22.58,USA,0,0,7B3761220,46,3.0,UK,USA,Credit Card,969.56,0.9187328920914537,0
516E56C71,47,11918.77,1,9.9,UAE,0,0,34E0ECE16,77,5.0,UK,India,ACH,6444.165,1.7746553955614206,1
516E56C71,47,89345.04,0,1.36,UK,0,1,9833773EC,59,4.0,UK,UK,Credit Card,34077.79,2.5877046574389357,0
516E56C71,47,23310.46,1,8.27,USA,0,1,0C142144E,68,6.0,UK,Canada,Bitcoin,31385.957499999997,0.6479177171884496,0
516E56C71,47,20968.25,0,22.71,UK,0,1,3241A401A,41,6.0,UK,UK,Wire,29302.415999999997,0.6204950760289196,0
516E56C71,47,43587.3,1,14.48,USA,0,0,2FF6625B6,33,6.0,UK,USA,ACH,31683.23,1.3615302813583456,1
516E56C71,47,290650.09,1,20.84,UK,0,1,AE7B823BB,28,7.0,UK,India,ACH,68678.49571428572,4.302058216407285,0
516E56C71,47,56504.97,1,22.46,UAE,1,1,507B15FA5,18,4.0,UK,USA,ACH,67156.80500000001,0.9011585460077505,1
516E56C71,47,2140.54,1,21.32,USA,0,1,2D067ABD8,10,2.0,UK,USA,Wire,59932.77555555556,0.08780621283439637,0
9B06A6358,47,11148.94,1,8.37,USA,0,1,4473A5D39,69,8.0,UK,India,Wire,11148.94,0.9536256975829503,0
9B06A6358,47,3083.15,1,6.7,USA,0,1,1906E96B1,12,4.0,UK,USA,Wire,7116.045,0.46602427566265475,0
DA7E9A19C,47,58883.43,1,27.91,UK,0,0,C65C01317,58,3.0,India,USA,ACH,58883.43,1.0294869936565598,0
DA7E9A19C,47,86147.28,0,22.09,Canada,0,1,EDFD2D70D,41,3.0,India,India,ACH,72515.355,1.08865647705809,0
DA7E9A19C,47,16937.9,1,1.04,USA,0,0,314564732,46,6.0,India,USA,ACH,53989.53666666666,0.3503695965131718,0
DA7E9A19C,47,46912.01,1,11.07,India,0,1,4C4090649,34,4.0,India,Canada,Wire,52220.155,0.9709256258822556,0
DA7E9A19C,47,3311.58,1,18.08,USA,0,1,589F00121,24,4.0,India,Canada,ACH,42438.439999999995,0.03677764941737381,0
DA7E9A19C,47,3149.6,0,25.17,USA,0,1,8F4B3E0C3,88,2.0,India,India,ACH,35890.299999999996,0.010166236046361493,0
B844E6220,47,3577.46,0,17.18,India,0,1,45ECD926B,67,4.0,UK,UK,ACH,3577.46,1.0044775947287194,0
B844E6220,47,13115.75,1,22.9,USA,0,0,8E509A31A,60,5.0,UK,USA,ACH,8346.605,1.5973183893184377,0
B844E6220,47,8678.19,1,13.68,UK,0,1,8B56D0D84,2,5.0,UK,USA,Reinvestment,8457.133333333333,1.0167970708931893,0
B844E6220,47,952.09,0,16.05,USA,0,1,1446B9DFE,90,7.0,UK,UK,Wire,6580.8725,0.19410071635243373,1
0CD0CC32E,47,29671.35,0,5.43,India,0,0,059FB041A,69,7.0,UK,UK,ACH,29671.35,0.9653517864153188,0
0CD0CC32E,47,489423.77,0,24.32,UK,0,1,87982FE1F,85,6.0,UK,UK,Credit Card,259547.56,1.9303110302872175,0
0CD0CC32E,47,412214.09,1,28.83,India,0,1,742957522,88,6.0,UK,Canada,ACH,310436.4033333333,1.3597947875424965,1
0CD0CC32E,47,42307.18,1,4.91,UK,0,1,5D38C9F08,83,5.0,UK,USA,Wire,243404.0975,0.11751777049886211,0
0CD0CC32E,47,11155.08,0,7.49,USA,0,0,63A084D27,65,6.0,UK,UK,Wire,196954.294,0.10620918703366433,0
0CD0CC32E,47,6297.9,0,26.21,USA,0,1,723032C9B,9,5.0,UK,UK,ACH,165178.22833333333,0.04748184742266191,0
0CD0CC32E,47,2351.91,0,1.73,USA,0,1,7CCFE9878,50,5.0,UK,UK,Bitcoin,141917.32571428572,0.05492940497757403,0
903DA49D3,47,17907.74,1,5.79,USA,0,1,CB066EB9C,41,9.0,USA,UK,Wire,17907.74,1.0199308668364402,0
903DA49D3,47,50440.81,0,6.88,UK,0,1,C9357B014,20,4.0,USA,USA,Credit Card,34174.275,1.5169361259706529,0
60D727360,47,212314.77,1,2.71,UK,0,0,44E9057E1,46,3.0,USA,Canada,Credit Card,212314.77,0.9969688789535277,1
60D727360,47,2591.62,1,12.07,UK,0,0,953C2B0AE,81,5.0,USA,Canada,Bitcoin,107453.19499999999,0.007627843268848945,1
60D727360,47,5119.83,0,16.47,UK,1,1,75C341727,52,2.0,USA,USA,ACH,73342.07333333332,0.11747282568554201,1
4F4CAA4BE,47,3480.08,0,28.78,Switzerland,0,1,76EF97890,18,3.0,India,India,Credit Card,3480.08,1.0772410306733986,0
4F4CAA4BE,47,51405.95,1,14.83,USA,0,1,EDA48706E,76,3.0,India,USA,ACH,27443.015,1.9455404019856177,0
4F4CAA4BE,47,14185.69,0,23.93,USA,0,1,3E17C5754,50,9.0,India,India,Bitcoin,23023.906666666666,0.5646326528864293,0
4F4CAA4BE,47,54218.43,1,2.39,UK,0,1,A62BDC657,11,8.0,India,UK,Wire,30822.5375,1.7859711860066196,0
4F4CAA4BE,47,42478.45,1,16.54,UK,0,1,8B8AFC759,7,3.0,India,UK,Credit Card,33153.719999999994,1.2726960837924908,0
4F4CAA4BE,47,10473.36,1,2.79,India,0,1,B7E4043F5,49,2.0,India,UK,Wire,29373.659999999993,0.437839672735478,0
4F4CAA4BE,47,9457.88,1,1.62,India,0,1,B3FE449BE,75,4.0,India,UK,Wire,26528.548571428568,0.26505337188628386,0
4F4CAA4BE,47,71005.68,1,25.4,Canada,0,0,0F768BECD,95,3.0,India,USA,ACH,32088.189999999995,2.149681290198741,0
4F4CAA4BE,47,56232.5,1,16.11,USA,0,1,D1B37A4FE,59,6.0,India,USA,ACH,34770.89111111111,1.5876420303145373,0
FCF369ABA,47,57783.94,1,8.31,UK,0,1,D8D02CC20,9,5.0,India,UAE,Credit Card,57783.94,0.9099856896518319,0
FCF369ABA,47,4859.38,1,15.1,UK,0,1,0F9BECA43,23,4.0,India,UAE,ACH,31321.66,0.10470888917168258,0
FCF369ABA,47,13199.65,0,4.26,India,0,1,EC9EEE332,28,6.0,India,India,Wire,25280.99,0.4769115005811503,0
FCF369ABA,47,5441.65,1,23.81,UK,0,1,659B8A43D,71,9.0,India,UK,Reinvestment,20321.155,0.3509062543785102,1
D5CC63788,47,35026.68,1,24.29,UK,0,0,8D5C580CD,42,4.0,India,UK,ACH,35026.68,1.0797664503064166,0
D5CC63788,47,11825.78,1,8.09,Switzerland,0,1,7424EC735,18,4.0,India,UK,Wire,23426.23,0.42237426367142805,0
D5CC63788,47,68131.63,1,25.04,UK,1,1,10906959D,67,5.0,India,USA,Wire,38328.03,1.8379109577411399,1
D5CC63788,47,11914.7,1,25.95,India,1,0,95ECCBABD,59,1.0,India,USA,ACH,31724.6975,0.31567214407648336,1
D5CC63788,47,12279.63,1,1.53,USA,1,1,481AD4D81,40,12.0,India,UK,Wire,27835.683999999997,0.4464598474734205,1
D5CC63788,47,30099.4,1,26.62,India,0,1,07256A762,38,6.0,India,UK,ACH,28212.969999999998,1.120409150391952,0
D5CC63788,47,52712.35,1,23.28,UK,0,1,1B9B89202,85,8.0,India,UK,ACH,31712.881428571425,1.5888213860892493,0
D5CC63788,47,218296.75,1,17.87,Canada,0,0,AD56D3360,59,6.0,India,UK,Bitcoin,55035.865,3.9000267076832675,0
D5CC63788,47,91079.9,1,4.23,USA,0,0,BB19F420B,60,3.0,India,Canada,Credit Card,59040.75777777777,1.4516521843771863,0
D5CC63788,47,99484.37,0,12.53,India,1,0,6161B4D89,91,5.0,India,India,ACH,63085.11899999999,1.5771475256998881,0
7F2EFCFBC,47,262245.77,0,15.7,UK,0,1,3704C950D,66,5.0,USA,USA,Wire,262245.77,0.9462617762819606,1
7F2EFCFBC,47,21946.84,1,29.13,USA,0,0,3208EF5B9,32,3.0,USA,UK,Wire,142096.30500000002,0.10670431443369255,0
D09DD4C75,47,20087.19,1,3.83,Canada,0,0,0AA17FFC8,9,5.0,USA,UK,Bitcoin,20087.19,1.0448087002778081,0
D09DD4C75,47,4979.74,0,9.93,India,0,1,EDEAD230A,91,3.0,USA,USA,Reinvestment,12533.465,0.4852784758527761,0
D09DD4C75,47,64748.32,0,19.34,UK,0,1,E0905A8BA,14,3.0,USA,USA,ACH,29938.416666666668,2.19169136149316,0
D09DD4C75,47,46005.82,1,22.16,India,0,1,7341D985C,74,3.0,USA,Canada,Credit Card,33955.2675,1.292146732960102,0
D09DD4C75,47,23165.95,1,25.27,India,0,1,2F9E1B29B,94,3.0,USA,UK,Credit Card,31797.404000000002,0.7305296018823345,0
D09DD4C75,47,4000.73,1,9.8,UK,0,1,EE347E2B7,32,5.0,USA,UK,ACH,27164.625000000004,0.08433396623275316,0
D09DD4C75,47,38736.68,0,28.8,UK,0,1,898F4E885,30,6.0,USA,USA,ACH,28817.77571428572,1.4337336059444876,0
D09DD4C75,47,21037.77,0,8.88,Switzerland,0,1,FC72DA9E2,59,8.0,USA,USA,Credit Card,27845.275,0.7992397922235719,0
D09DD4C75,47,91885.63,1,8.64,USA,0,1,F84DE2548,47,3.0,USA,Canada,Wire,34960.87,2.6608028702701985,0
8396661DB,47,4385.05,1,14.47,USA,0,1,10CAE4A12,67,5.0,Switzerland,UK,Wire,4385.05,0.9315695027277117,0
8396661DB,47,135464.23,1,3.85,USA,0,1,72AD37AB0,29,5.0,Switzerland,UK,ACH,69924.64,1.9667045232497367,0
8396661DB,47,114263.38,1,23.08,USA,0,0,48E8EE3B5,52,6.0,Switzerland,USA,ACH,84704.22,1.288804368905692,0
FEDFC8BF0,47,30669.72,1,12.77,USA,0,0,65B5D47C7,4,7.0,UK,USA,Reinvestment,30669.72,0.9351874612385901,0
FEDFC8BF0,47,3221.71,1,29.16,USA,0,1,D58C6A48C,98,5.0,UK,USA,Credit Card,16945.715,0.09228663276582,1
FEDFC8BF0,47,18728.28,0,9.75,UK,0,1,2EA94805E,50,7.0,UK,UK,ACH,17539.903333333332,1.1018393667259474,0
FEDFC8BF0,47,25527.95,1,27.76,USA,0,1,0BB1451A7,79,2.0,UK,USA,Credit Card,19536.915,1.2725520873628113,0
FEDFC8BF0,47,43457.28,1,29.41,USA,0,1,39CAE163F,56,4.0,UK,USA,Wire,24320.988,1.788452033934013,0
FEDFC8BF0,47,142592.77,0,24.12,UK,0,1,7A67DF910,28,2.0,UK,UK,ACH,44032.95166666666,3.1830923225343275,0
FEDFC8BF0,47,6658.11,1,24.36,UK,0,0,3ED3CED2E,4,7.0,UK,USA,ACH,38693.68857142857,0.19853015722372205,0
AA77A827E,47,22127.63,1,23.98,UK,0,0,E04233545,61,7.0,India,Switzerland,Credit Card,22127.63,1.0457675771482922,0
AA77A827E,47,929.68,1,12.14,USA,0,0,4883BA49C,46,5.0,India,USA,Credit Card,11528.655,0.035628332303024014,1
94C4AFA48,47,7250.51,1,6.23,USA,0,0,B7E522F1A,66,5.0,India,UK,Wire,7250.51,0.9833798109773262,0
94C4AFA48,47,1067487.99,1,23.91,USA,0,0,299D1BDE9,13,3.0,India,USA,ACH,537369.25,2.0704584851299637,0
94C4AFA48,47,19633.44,1,17.22,UK,1,0,652CD265A,90,5.0,India,UK,Credit Card,364790.64666666667,0.14391015299493456,0
143AFB406,47,6016.44,1,10.48,UK,0,1,2EFD2426A,68,7.0,India,USA,ACH,6016.44,1.054098200245905,0
143AFB406,47,17984.29,1,21.95,India,0,1,9AFA02678,84,4.0,India,UK,ACH,12000.365,1.4348830863058655,0
143AFB406,47,9450.12,1,8.22,UK,0,1,7B6FAADF8,26,6.0,India,USA,Wire,11150.283333333333,0.8046964940220809,0
143AFB406,47,23979.55,1,10.7,USA,0,1,8F792A1E1,85,1.0,India,USA,Wire,14357.599999999999,1.646735621483134,0
143AFB406,47,45497.13,0,29.09,USA,0,1,5ED85B563,100,5.0,India,India,ACH,20585.506,2.1402719830328634,0
143AFB406,47,32535.93,1,9.72,UK,0,0,646B6E29E,89,3.0,India,USA,ACH,22577.243333333332,1.4063866720198632,0
143AFB406,47,27540.3,1,15.13,UAE,0,1,D94643003,31,3.0,India,UK,Wire,23286.251428571424,1.1510535862816684,0
143AFB406,47,17748.88,1,22.52,Canada,0,1,8BA56E23D,19,5.0,India,UK,Wire,22594.079999999998,0.7260418082397618,0
143AFB406,47,28568.33,1,19.73,UK,1,0,91B0195E7,33,3.0,India,UK,Credit Card,23257.885555555553,1.257102811302947,1
5AE816F1A,47,32946.78,1,10.16,Canada,0,1,A76B2FA35,97,6.0,UK,UAE,Wire,32946.78,1.0702995934391362,0
5AE816F1A,47,29587.24,0,24.78,UK,0,0,7C635F8C1,98,5.0,UK,UK,Credit Card,31267.010000000002,0.9946384419117213,0
5AE816F1A,47,211612.86,0,28.81,UAE,0,1,54EE201D7,40,5.0,UK,UK,Credit Card,91382.29333333333,2.361964914101717,0
5AE816F1A,47,6813.41,1,23.77,Canada,0,1,3F46518D2,13,3.0,UK,India,ACH,70240.0725,0.12779286620274272,0
5AE816F1A,47,3673.89,0,11.44,UK,0,0,4F901CD1A,35,1.0,UK,UK,Credit Card,56926.835999999996,0.03731935496927352,0
5AE816F1A,47,131659.66,0,5.12,UK,0,1,A54371469,86,3.0,UK,UK,ACH,69382.30666666666,1.9955854176833228,0
5AE816F1A,47,9100.54,0,1.83,UK,0,0,366AEE80C,45,5.0,UK,UK,ACH,60770.62571428571,0.16614442735577162,0
5AE816F1A,47,63996.5,1,10.02,Canada,0,1,27DAC3FB5,80,9.0,UK,USA,Wire,61173.85999999999,1.0167337018969973,0
5AE816F1A,47,1816.22,1,7.47,Canada,0,0,5EF672A3E,5,5.0,UK,USA,ACH,54578.56666666666,0.03406906209117592,0
0D9620812,47,15185.14,1,3.89,USA,0,1,3E3EAD3E7,46,5.0,UK,USA,ACH,15185.14,1.0105110341638992,0
0D9620812,47,12477.51,1,24.69,USA,0,0,5032BC694,70,3.0,UK,USA,Bitcoin,13831.325,0.9109510212531856,1
971EB21CD,47,908.99,0,6.95,USA,0,1,B1DBB1F1A,99,12.0,USA,USA,Wire,908.99,0.9187016281056174,0
971EB21CD,47,16597.47,0,20.99,USA,0,1,7D7A60F65,15,3.0,USA,USA,Bitcoin,8753.230000000001,1.9351302052549177,0
971EB21CD,47,783449.9,1,17.15,India,0,1,3154C02F1,54,14.0,USA,India,ACH,266985.4533333333,2.8356554952965505,1
971EB21CD,47,24603.08,1,27.21,USA,0,1,0BE8D343A,86,8.0,USA,India,Wire,206389.86,0.06333226104427463,0
971EB21CD,47,17420.14,1,25.22,USA,1,0,C13A8275E,99,0.01,USA,India,Wire,168595.916,0.10393014222804949,1
971EB21CD,47,56346.65,1,4.07,USA,0,1,9AF4AB6D6,22,7.0,USA,UK,Credit Card,149887.705,0.3738383998060232,0
31C10B205,47,30284.17,0,27.13,UK,0,1,4265CC9B0,31,5.0,USA,USA,ACH,30284.17,1.0570849756580833,0
31C10B205,47,57583.49,1,19.74,USA,0,0,782B0C72D,53,2.0,USA,India,Credit Card,43933.83,1.2610454605103614,0
31C10B205,47,105751.17,1,11.95,Canada,0,1,41833AC7E,83,5.0,USA,UK,Wire,64539.61000000001,1.6061987328941227,0
31C10B205,47,25394.87,0,18.16,USA,0,1,3D2FBBA77,19,4.0,USA,USA,Wire,54753.425,0.48259549794444156,0
31C10B205,47,53326.66,0,19.22,UAE,0,1,F815CFE42,95,10.0,USA,USA,ACH,54468.072,1.011937612813913,0
31C10B205,47,64686.33,1,6.61,USA,0,1,520918485,28,3.0,USA,UK,Wire,56171.115,1.216196805678577,0
31C10B205,47,73134.28,1,22.73,UK,0,0,BD68D2D16,61,11.0,USA,India,Credit Card,58594.42428571428,1.3269361344662096,0
31C10B205,47,8251.81,1,7.11,Canada,0,0,B7D205C44,94,7.0,USA,UK,ACH,52301.597499999996,0.07360329764801751,1
D426A99F6,47,7281.64,0,21.48,USA,0,0,EA235C3E9,17,3.0,UK,UK,Wire,7281.64,1.0951184692481482,1
D426A99F6,47,21812.93,1,25.57,UK,0,1,DCF3F4F29,87,5.0,UK,USA,Wire,14547.285,1.5775794145148216,0
D426A99F6,47,45991.2,0,19.56,India,0,1,4E12CB860,29,5.0,UK,UK,ACH,25028.589999999997,1.882050223747155,0
D426A99F6,47,28888.84,0,29.57,USA,0,1,908AAF2D8,75,6.0,UK,UK,Bitcoin,25993.652499999997,1.094517558895421,0
D426A99F6,47,17040.11,0,7.2,UK,0,0,ACC61871E,80,5.0,UK,UK,ACH,24202.943999999996,0.7275250970478458,1
73B4FF0A7,47,9601.7,1,1.49,India,0,0,C49846A85,83,5.0,USA,India,Credit Card,9601.7,1.0445735069117934,0
73B4FF0A7,47,124571.34,1,12.71,USA,0,1,3767E94CE,53,4.0,USA,UK,ACH,67086.52,1.9552159423434166,0
73B4FF0A7,47,14124.8,0,16.52,USA,0,0,20A9BB874,89,2.0,USA,USA,Wire,49432.613333333335,0.30132312414718593,0
73B4FF0A7,47,4924.12,1,17.63,UK,0,1,51FEED8D9,86,6.0,USA,UK,Wire,38305.49,0.1787162180357764,1
73B4FF0A7,47,4704.23,1,18.84,Switzerland,0,1,0FB1208C7,86,7.0,USA,UK,ACH,31585.238,0.23248713730126785,0
73B4FF0A7,47,8227.41,1,5.92,USA,0,1,C3FF49845,73,3.0,USA,UK,ACH,27692.266666666666,0.34929731748215664,0
73B4FF0A7,47,12298.88,1,19.93,UK,0,0,4600A0CE1,12,9.0,USA,UK,Credit Card,25493.21142857143,0.43643771178449836,1
73B4FF0A7,47,18364.66,1,6.15,USA,1,1,733F9DC33,78,6.0,USA,India,ACH,24602.1425,0.7652526005357166,1
73B4FF0A7,47,147916.64,1,20.46,USA,0,1,9A620FAB8,95,3.0,USA,Canada,Credit Card,38303.753333333334,3.774855538693433,0
73B4FF0A7,47,64950.37,0,1.86,India,0,0,BEA2422FD,16,5.0,USA,USA,Wire,40968.415,1.5141183414945996,0
E4277C2AE,47,19108.85,1,14.48,UK,1,1,7630443E4,37,6.0,UK,USA,Wire,19108.85,1.0699169439823089,0
E4277C2AE,47,71826.28,1,13.61,India,1,1,F1F1675BE,53,2.0,UK,USA,ACH,45467.565,1.6211123384111552,1
E4277C2AE,47,4297.81,1,24.98,USA,0,1,EC5B24AB4,11,6.0,UK,India,Wire,31744.313333333335,0.06666614304281426,0
E4277C2AE,47,43375.5,1,20.77,Canada,0,1,E67F74D5F,4,6.0,UK,Canada,Wire,34652.11,1.3498186390674607,0
E4277C2AE,47,76940.76,0,25.46,UK,0,1,F8585BFAA,13,1.0,UK,UK,Credit Card,43109.840000000004,1.847235051337504,0
E4277C2AE,47,30126.91,0,1.06,USA,1,1,51FCA05DA,100,5.0,UK,UK,ACH,40946.01833333333,0.7223488926340327,0
E4277C2AE,47,4941.94,1,5.0,UK,0,0,41915F7DA,94,6.0,UK,USA,ACH,35802.578571428574,0.20328159941376592,1
7FC7E7A09,47,21905.09,1,3.64,UK,0,1,8080E880B,68,2.0,USA,UK,Wire,21905.09,1.042604356799671,0
7FC7E7A09,47,56018.51,0,12.23,Canada,0,1,6529DDDA3,52,8.0,USA,USA,Credit Card,38961.8,1.4519944766073196,0
AD3D01BA4,48,209017.09,1,19.83,UK,0,1,FA3CF1721,91,1.0,Canada,India,ACH,209017.09,0.9513436878724532,0
AD3D01BA4,48,1115.21,1,19.87,USA,0,0,207BED8FD,72,5.0,Canada,USA,ACH,105066.15,0.06071874220233081,0
AD3D01BA4,48,13124.15,1,13.17,USA,0,1,FBFC254BA,63,6.0,Canada,USA,ACH,74418.81666666667,0.1391846684682037,0
AD3D01BA4,48,76279.18,1,6.85,USA,0,1,007FDFF4A,94,3.0,Canada,India,Credit Card,74883.9075,0.9240962806418459,0
AD3D01BA4,48,15673.06,0,8.63,UK,1,1,FC2624A0D,73,6.0,Canada,Canada,Wire,63041.738,0.18773312889545718,0
AD3D01BA4,48,29383.55,1,19.84,USA,0,1,EAF10030A,10,3.0,Canada,UK,ACH,57432.04,0.6056633988738258,1
AD3D01BA4,48,24222.55,1,19.67,India,0,0,A2D25FC99,63,7.0,Canada,UK,ACH,52687.82714285714,0.4296082626993512,1
0E4D3CF1B,48,11451.29,1,15.12,UK,0,0,E32FF5145,75,9.0,India,USA,Wire,11451.29,0.9140921829651601,0
0E4D3CF1B,48,8318.69,1,11.08,USA,0,1,1E1C8FF21,73,6.0,India,USA,Credit Card,9884.990000000002,0.8441335155514317,0
0E4D3CF1B,48,24695.85,0,20.51,Switzerland,0,0,7EF2F0303,45,2.0,India,India,Wire,14821.943333333335,1.6166158925694838,0
0E4D3CF1B,48,76324.08,1,24.08,USA,0,0,824DE14F0,41,2.0,India,Canada,ACH,30197.4775,2.6050270489205802,0
0E4D3CF1B,48,34108.44,1,18.49,India,0,1,FEC05A0DB,18,3.0,India,UK,Credit Card,30979.670000000002,1.0651924274605578,0
0E4D3CF1B,48,50949.74,1,8.29,Canada,0,1,CA0D551D7,26,6.0,India,UK,Bitcoin,34308.015,1.5576114002441919,0
0E4D3CF1B,48,7772.67,1,22.97,UK,0,1,77C489121,49,4.0,India,UK,Wire,30517.25142857143,0.19231413445783205,0
A5E1E7F61,48,860595.67,1,16.55,USA,0,1,EA7A7E806,35,6.0,Canada,UK,Wire,860595.67,0.9240934609664408,0
A5E1E7F61,48,19227.32,1,11.76,Switzerland,0,1,5F4B82BEF,33,6.0,Canada,UK,ACH,439911.495,0.04783000778136549,0
A5E1E7F61,48,6185.45,1,15.32,India,0,1,333ADCE77,8,4.0,Canada,USA,ACH,295336.14666666667,0.10016099251383576,0
A5E1E7F61,48,20897.53,1,21.46,India,0,1,162DCEECA,63,4.0,Canada,UK,Bitcoin,226726.4925,0.04195923351900779,1
A5E1E7F61,48,557.1,1,12.15,UK,1,1,3B47D83E5,55,6.0,Canada,UK,ACH,181492.614,0.05467335664153217,0
